#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_Plus_2600;Word of [new_martyr.GetFirstName]'s horrid death at the hands of the [martyr_killer.Religion.GetName], [martyr_killer.GetTitledName], has spread...and now you hear that [new_martyr.GetSheHe] has been declared a [new_martyr.Religion.GetName] martyr. [new_martyr.GetSheHeCap] died for [new_martyr.GetHerHis] faith, and so history shall record [new_martyr.GetHerHis] name and remember.;;Die Nachricht von [new_martyr.GetFirstName]'s schrecklichem Tod durch die Hand des [martyr_killer.Religion.GetName], [martyr_killer.GetTitledName], hat sich herumgesprochen...und nun hört man, dass [new_martyr.GetSheHe] zum [new_martyr.Religion.GetName] Märtyrer erklärt wurde. [new_martyr.GetSheHeCap] starb für [new_martyr.GetHerHis] Glauben, und so wird die Geschichte [new_martyr.GetHerHis] Namen aufzeichnen und sich erinnern.;;;;;;;;;;;x
EVTOPTA_Plus_2600;Our family is honored by [new_martyr.GetHerHis] sacrifice;;Unsere Familie fühlt sich durch [new_martyr.GetHerHis] Opfer geehrt;;;;;;;;;;;x
EVTOPTB_Plus_2600;The [Root.GetOnlyDynastyName] dynasty is honored by [new_martyr.GetHerHis] sacrifice;;Die [Root.GetOnlyDynastyName]-Dynastie wird durch [new_martyr.GetHerHis]-Opfer geehrt;;;;;;;;;;;x
EVTOPTC_Plus_2600;The [Root.TopLiege.PrimaryTitle.GetFullName] is honored by [new_martyr.GetHerHis] sacrifice;;Das [Root.TopLiege.PrimaryTitle.GetFullName] wird durch das [new_martyr.GetHerHis]-Opfer geehrt;;;;;;;;;;;x
EVTDESC_Plus_2603;Wonderful news! An envoy from [Root.GetTitledFirstNameNoRegnal] has informed all members of the [FromFrom.GetOnlyDynastyName] dynasty that the late [FromFrom.GetTitledFirstName] is to be formally declared a saint during a special ceremony in three months time. You have been invited to attend this solemn occasion.;;Wunderbare Neuigkeiten! Ein Abgesandter von [Root.GetTitledFirstNameNoRegnal] hat alle Mitglieder der [FromFrom.GetOnlyDynastyName]-Dynastie darüber informiert, dass der verstorbene [FromFrom.GetTitledFirstName] in drei Monaten in einer besonderen Zeremonie offiziell zum Heiligen erklärt werden soll. Ihr wurdet eingeladen, diesem feierlichen Anlass beizuwohnen.;;;;;;;;;;;x
EVTOPTA_Plus_2603;[FromFrom.GetSheHeCap] will be made a saint? Truly?;;[FromFrom.GetSheHeCap] ein Heiliger werden? Wahrhaftig?;;;;;;;;;;;x
EVTNAME_Plus_2604;Saint [FromFrom.GetFirstNameWithNick];;Heiliger [FromFrom.GetFirstNameWithNick];;;;;;;;;;;x
EVTDESC_Plus_2604;In an elaborate ceremony conducted by [Root.GetTitledName], the late [FromFrom.GetTitledFirstNameNoRegnal] has been formally recognized for [FromFrom.GetHerHis] generous nature and piety and declared a [FromFrom.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [FromFrom.GetManWoman] once known as [FromFrom.GetTitledFirstNameNoRegnal] will now and forever more be known as Saint [FromFrom.GetFirstNameWithNick].;;In einer aufwändigen Zeremonie, die von [Root.GetTitledName] geleitet wurde, ist die verstorbene [FromFrom.GetTitledFirstNameNoRegnal] wegen ihrer Großzügigkeit und Frömmigkeit offiziell anerkannt und zur [FromFrom.Religion.GetName] Heiligen erklärt worden. Die Gläubigen säumen die Straßen, lauschen den Hymnen, die in der Kathedrale gesungen werden, und jubeln, als die Erklärung schließlich verkündet wird: Die [FromFrom.GetManWoman], die einst als [FromFrom.GetTitledFirstNameNoRegnal] bekannt war, wird nun und für immer als Heilige [FromFrom.GetFirstNameWithNick] bekannt sein.;;;;;;;;;;;x
EVTDESC_Plus_2604_martyr;In an elaborate ceremony conducted by [Root.GetTitledName], the late [FromFrom.GetTitledFirstNameNoRegnal] has been formally recognized for [FromFrom.GetHerHis] martyrdom and blessed sacrifice at the hands of [FromFrom.Killer.Religion.GetName] infidels and thus has been declared a [FromFrom.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [FromFrom.GetManWoman] once known as [FromFrom.GetTitledFirstNameNoRegnal] will now and forever more be known as Saint [FromFrom.GetFirstNameWithNick].;;In einer aufwändigen Zeremonie, die von [Root.GetTitledName] geleitet wurde, ist die verstorbene [FromFrom.GetTitledFirstNameNoRegnal] offiziell für ihr Martyrium und ihr gesegnetes Opfer durch die Hände von [FromFrom.Killer.Religion.GetName] Ungläubigen anerkannt und somit zu einer [FromFrom.Religion.GetName] Heiligen erklärt worden. Die Gläubigen säumen die Straßen, lauschen den Hymnen, die in der Kathedrale gesungen werden, und jubeln, als die Erklärung schließlich verkündet wird: Der [FromFrom.GetManWoman], der einst als [FromFrom.GetTitledFirstNameNoRegnal] bekannt war, wird nun und für immer als Heiliger [FromFrom.GetFirstNameWithNick] bekannt sein.;;;;;;;;;;;x
EVTDESC_Plus_2604_schism;In an elaborate ceremony conducted by [Root.GetTitledName], the late [FromFrom.GetTitledFirstNameNoRegnal] has been formally recognized for [FromFrom.GetHerHis] strengthening of the [FromFrom.Religion.GetName] faith and contributions to peace and thus has been declared a [FromFrom.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [FromFrom.GetManWoman] once known as [FromFrom.GetTitledFirstNameNoRegnal] will now and forever more be known as Saint [FromFrom.GetFirstNameWithNick].;;In einer aufwändigen Zeremonie, die von [Root.GetTitledName] geleitet wurde, ist die verstorbene [FromFrom.GetTitledFirstNameNoRegnal] offiziell für [FromFrom.GetHerHis] Stärkung des [FromFrom.Religion.GetName] Glaubens und Beiträge zum Frieden anerkannt und somit zu einer [FromFrom.Religion.GetName] Heiligen erklärt worden. Die Gläubigen säumen die Straßen, lauschen den Hymnen, die in der Kathedrale gesungen werden, und jubeln, als die Erklärung schließlich verkündet wird: Die [FromFrom.GetManWoman], die einst als [FromFrom.GetTitledFirstNameNoRegnal] bekannt war, wird nun und für immer als Heilige [FromFrom.GetFirstNameWithNick] bekannt sein.;;;;;;;;;;;x
EVTDESC_Plus_2604_converter;In an elaborate ceremony conducted by [Root.GetTitledName], the late [FromFrom.GetTitledFirstNameNoRegnal] has been formally recognized for [FromFrom.GetHerHis] tireless efforts to spread the [FromFrom.Religion.GetName] faith amongst the heathens and thus has been declared a [FromFrom.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [FromFrom.GetManWoman] once known as [FromFrom.GetTitledFirstNameNoRegnal] will now and forever more be known as Saint [FromFrom.GetFirstNameWithNick].;;In einer aufwändigen Zeremonie, die von [Root.GetTitledName] geleitet wurde, ist die verstorbene [FromFrom.GetTitledFirstNameNoRegnal] offiziell für ihren unermüdlichen Einsatz zur Verbreitung des [FromFrom.Religion.GetName]-Glaubens unter den Heiden gewürdigt und somit zur [FromFrom.Religion.GetName]-Heiligen erklärt worden. Die Gläubigen säumen die Straßen, lauschen den Hymnen, die in der Kathedrale gesungen werden, und jubeln, als die Erklärung schließlich verkündet wird: Die [FromFrom.GetManWoman], die einst als [FromFrom.GetTitledFirstNameNoRegnal] bekannt war, wird jetzt und für immer als Heilige [FromFrom.GetFirstNameWithNick] bekannt sein.;;;;;;;;;;;x
EVTDESC_Plus_2604_converted;In an elaborate ceremony conducted by [Root.GetTitledName], the late [FromFrom.GetTitledFirstNameNoRegnal] has been formally recognized for [FromFrom.GetHerHis] conversion to the [FromFrom.Religion.GetName] away from infidel beliefs and thus has been declared a [FromFrom.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [FromFrom.GetManWoman] once known as [FromFrom.GetTitledFirstNameNoRegnal] will now and forever more be known as Saint [FromFrom.GetFirstNameWithNick].;;In einer aufwändigen Zeremonie, die von [Root.GetTitledName] geleitet wurde, ist die verstorbene [FromFrom.GetTitledFirstNameNoRegnal] offiziell für ihre Bekehrung zur [FromFrom.Religion.GetName], weg vom ungläubigen Glauben, anerkannt und somit zur [FromFrom.Religion.GetName] Heiligen erklärt worden. Die Gläubigen säumen die Straßen, lauschen den Hymnen, die in der Kathedrale gesungen werden, und jubeln, als die Erklärung schließlich verkündet wird: Die [FromFrom.GetManWoman], die einst als [FromFrom.GetTitledFirstNameNoRegnal] bekannt war, wird nun und für immer als Heilige [FromFrom.GetFirstNameWithNick] bekannt sein.;;;;;;;;;;;x
EVTDESC_Plus_2604_jesus;In an elaborate ceremony conducted by [Root.GetTitledName], the late [FromFrom.GetTitledFirstNameNoRegnal] has been formally recognized for [FromFrom.GetHerHis] incredibly piety, so much so that [FromFrom.GetSheHe] was spoken to by the Son of God Himself, and thus has been declared a [FromFrom.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [FromFrom.GetManWoman] once known as [FromFrom.GetTitledFirstNameNoRegnal] will now and forever more be known as Saint [FromFrom.GetFirstNameWithNick].;;In einer aufwendigen Zeremonie, die von [Root.GetTitledName] geleitet wurde, ist die verstorbene [FromFrom.GetTitledFirstNameNoRegnal] offiziell für ihre unglaubliche Frömmigkeit anerkannt worden, und zwar so sehr, dass [FromFrom.GetHerHis] vom Sohn Gottes selbst angesprochen und somit zu einer [FromFrom.Religion.GetName] Heiligen erklärt wurde. Die Gläubigen säumen die Straßen, lauschen den Hymnen, die in der Kathedrale gesungen werden, und jubeln, als die Erklärung schließlich verkündet wird: Die [FromFrom.GetManWoman], die einst als [FromFrom.GetTitledFirstNameNoRegnal] bekannt war, wird nun und für immer als Heilige [FromFrom.GetFirstNameWithNick] bekannt sein.;;;;;;;;;;;x
EVTDESC_Plus_2604_knight;In an elaborate ceremony conducted by [Root.GetTitledName], the late [FromFrom.GetTitledFirstNameNoRegnal] has been formally recognized for [FromFrom.GetHerHis] piety and the example [FromFrom.GetSheHe] set as a true knight of Christendom, and thus has been declared a [FromFrom.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [FromFrom.GetManWoman] once known as [FromFrom.GetTitledFirstNameNoRegnal] will now and forever more be known as Saint [FromFrom.GetFirstNameWithNick].;;In einer aufwändigen Zeremonie, die von [Root.GetTitledName] geleitet wurde, ist die verstorbene [FromFrom.GetTitledFirstNameNoRegnal] offiziell für ihre Frömmigkeit und das Beispiel, das [FromFrom.GetSheHe] als wahrer Ritter der Christenheit gegeben hat, anerkannt und somit zu einer [FromFrom.Religion.GetName]-Heiligen erklärt worden. Die Gläubigen säumen die Straßen, lauschen den Hymnen, die in der Kathedrale gesungen werden, und jubeln, als die Erklärung schließlich verkündet wird: Die [FromFrom.GetManWoman], die einst als [FromFrom.GetTitledFirstNameNoRegnal] bekannt war, wird nun und für immer als Heilige [FromFrom.GetFirstNameWithNick] bekannt sein.;;;;;;;;;;;x
