#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_DuelEngine_10;You and [combatant_1.GetBestName] recover from the furious fight, and are ready for another round. You scan [combatant_1.GetHerHim] to see if [combatant_1.GetSheHe] is getting tired yet.;;Du und [combatant_1.GetBestName] habt euch von dem heftigen Kampf erholt und seid bereit für eine weitere Runde. Du musterst [combatant_1.GetHerHim], um zu sehen, ob [combatant_1.GetSheHe] schon müde wird.;;;;;;;;;;;x
EVTDESC_DuelEngine_105;You easily break through [round_loser.GetBestName]'s guard and knock [round_loser.GetHerHim] to the ground. [round_loser.GetSheHeCap] lies sprawled at your feet, completely at your mercy.;;Du durchbrichst die Deckung von [combatant_1.GetBestName] mit Leichtigkeit und wirfst [round_winner.GetHerHim] auf den Boden. [round_loser.GetSheHeCap] liegt ausgestreckt zu Deinen Füßen und ist Dir völlig ausgeliefert.;;;;;;;;;;;x
EVTDESC_DuelEngine_106;[round_winner.GetBestName] overwhelms your defense and, with a mighty blow, sends you sprawling to the ground. You look up at [round_winner.GetHerHim] towering above you, ready to deliver the finishing blow...;;[round_winner.GetBestName] überwältigt Ihre Verteidigung und wirft Sie mit einem mächtigen Schlag zu Boden. Sie sehen zu [round_winner.GetHerHim] auf, der über Ihnen thront und bereit ist, den letzten Schlag auszuführen...;;;;;;;;;;;x
EVTDESCB_DuelEngine_106;[round_winner.GetBestName] overwhelms your defense and, with a mighty blow, sends you sprawling to the ground. You look up at [round_winner.GetHerHim] towering above you...;;[round_winner.GetBestName] überwältigt deine Verteidigung und schickt dich mit einem mächtigen Schlag zu Boden. Du siehst zu [round_winner.GetHerHim] auf, der über dir thront...;;;;;;;;;;;x
EVTDESC_DuelEngine_107;[round_loser.GetBestName] drops [round_loser.GetHerHis] weapon and throws up [round_loser.GetHerHis] hands. 'Yield! I yield!';;[round_loser.GetBestName] lässt [round_loser.GetHerHis] Waffe fallen und wirft [round_loser.GetHerHis] Hände hoch. 'Ergebt Euch! Ich ergebe mich!';;;;;;;;;;;x
EVTDESCB_DuelEngine_107;[round_loser.GetBestName] drops [round_loser.GetHerHis] weapon and tries to flee, but you overhaul [round_loser.GetHerHim] easily! Exhausted, [round_loser.GetSheHe] drops to [round_loser.GetHerHis] knees and throws up [round_loser.GetHerHis] hands. 'Yield! I yield!';;[round_loser.GetBestName] lässt [combatant_1.GetHerHis] Waffe fallen und versucht zu fliehen, aber Ihr überwältigt [round_loser.GetHerHim] einfach! Erschöpft fällt [round_loser.GetSheHe] auf die Knie und wirft [round_loser.GetHerHis] die Hände hoch. 'Gebt auf! Ich gebe auf!';;;;;;;;;;;x
EVTDESCC_DuelEngine_107;Your blow leaves [round_loser.GetBestName] motionless on the ground, but as you approach you can still hear [round_loser.GetHerHis] ragged breaths: [round_loser.GetSheHe] lives, but may never wake again. You stand above [round_loser.GetHerHim] and...;;Euer Schlag lässt [round_loser.GetBestName] regungslos am Boden liegen, aber während Ihr Euch nähert, könnt Ihr noch [round_loser.GetHerHis] röchelnden Atem hören: [round_loser.GetSheHe] lebt, wird aber vielleicht nie wieder aufwachen. Du stehst über [round_loser.GetHerHim] und...;;;;;;;;;;;x
EVTDESC_DuelEngine_108;[round_winner.GetFirstName] lowers the point of [round_winner.GetHerHis] weapon and extends a hand. 'I accept', [round_winner.GetSheHe] says, 'back on your feet.';;[round_winner.GetFirstName] senkt die Spitze von [round_winner.GetHerHis] Waffe und streckt eine Hand aus. 'Ich akzeptiere', sagt [round_winner.GetSheHe], 'zurück auf die Beine.';;;;;;;;;;;x
EVTDESC_DuelEngine_109;[round_winner.GetFirstName] looks down at you without a hint of emotion on [round_winner.GetHerHis] face.\n'No.'\nAll goes dark.;;[round_winner.GetFirstName] blickt ohne eine Spur von Emotion auf [round_winner.GetHerHis] Gesicht herab.\n'Nein.'\nAlles wird dunkel.;;;;;;;;;;;x
EVTDESC_DuelEngine_11;You and [combatant_1.GetBestName] are getting ready to cross arms yet another time. Surely [combatant_1.GetSheHe] must be nearly beaten now?;;Du und [combatant_1.GetBestName] macht euch bereit, ein weiteres Mal die Arme zu kreuzen. Sicherlich muss [combatant_1.GetSheHe] jetzt fast geschlagen sein?;;;;;;;;;;;x
EVTDESC_DuelEngine_110;[round_winner.GetBestName] strikes, but you roll to dodge just in time, taking no more than a flesh wound. You force yourself back to your feet and hold your weapon ready.;;[round_winner.GetBestName] schlägt zu, aber Ihr rollt Euch gerade noch rechtzeitig ab und erleidet dabei nicht mehr als eine Fleischwunde. Ihr zwingt Euch wieder auf die Beine und haltet Eure Waffe bereit.;;;;;;;;;;;x
EVTDESC_DuelEngine_111;You strike, but [round_loser.GetBestName] rolls to the side, wounded but still very much alive. [round_loser.GetSheHeCap] rises to [round_loser.GetHerHis] feet and readies [round_loser.GetHerHis] weapon once again.;;Du schlägst zu, aber [round_loser.GetBestName] rollt zur Seite, verwundet, aber immer noch sehr lebendig. [round_loser.GetSheHeCap] erhebt sich auf [round_loser.GetHerHis] Füße und macht [round_loser.GetHerHis] Waffe noch einmal bereit.;;;;;;;;;;;x
EVTDESC_DuelEngine_112;Unable to withstand your attack, [round_loser.GetBestName] is beaten to the ground. You have battered [round_loser.GetHerHim], but [round_loser.GetBestName] stands back up, determined to fight on.;;Unfähig, deinem Angriff zu widerstehen, wird [round_loser.GetBestName] zu Boden geschlagen. Du hast [round_loser.GetHerHim] niedergeschlagen, aber [round_loser.GetBestName] steht wieder auf und ist entschlossen, weiterzukämpfen.;;;;;;;;;;;x
EVTDESC_DuelEngine_113;[round_loser.GetBestName] scrambles to [round_loser.GetHerHim] feet and runs away like the coward they are. The fight is over.;;[round_loser.GetBestName] rappelt sich auf [combatant_1.GetHerHim] auf und rennt weg wie der Feigling, der er ist. Der Kampf ist vorbei.;;;;;;;;;;;x
EVTDESC_DuelEngine_12;You and [combatant_2.GetBestName] recover from the furious fight, and are ready for another round. You scan [combatant_2.GetHerHim] to see if [combatant_2.GetSheHe] is getting tired yet.;;Du und [combatant_2.GetBestName] erholt euch von dem wütenden Kampf und seid bereit für eine weitere Runde. Du scannst [combatant_2.GetHerHim], um zu sehen, ob [combatant_2.GetSheHe] schon müde wird.;;;;;;;;;;;x
EVTDESC_DuelEngine_13;You and [combatant_2.GetBestName] are getting ready to cross arms yet another time. Surely [combatant_2.GetSheHe] must be nearly beaten now?;;Du und [combatant_2.GetBestName] macht euch bereit, ein weiteres Mal die Arme zu kreuzen. Sicherlich ist [combatant_2.GetSheHe] schon fast besiegt?;;;;;;;;;;;x
EVTDESC_DuelEngine_2.BATTLE;In the midst of the battle you and [combatant_1.GetTitledFirstName] circle each other, tense and focused. The raging scene around you seems to slow down as you scan [combatant_1.GetHerHim] for any sign of weakness, any opening in [combatant_1.GetHerHis] defense that you could possibly exploit.;;Mitten im Kampf umkreisen du und [combatant_1.GetTitledFirstName] einander, angespannt und konzentriert. Die tobende Szene um euch herum scheint sich zu verlangsamen, während ihr [combatant_1.GetHerHim] nach jedem Anzeichen von Schwäche absucht, nach jeder Öffnung in [combatant_1.GetHerHis] Verteidigung, die ihr möglicherweise ausnutzen könntet.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.COURT;The court looks on tensely as you and [combatant_1.GetTitledFirstName] face each other in the duel. You scan [combatant_1.GetHerHim] for any sign of weakness, any opening in [combatant_1.GetHerHis] defense that you could possibly exploit.;;Der Hof schaut angespannt zu, wie Sie und [combatant_1.GetTitledFirstName] sich im Duell gegenüberstehen. Du suchst [combatant_1.GetHerHim] nach jedem Anzeichen von Schwäche ab, nach jeder Lücke in [combatant_1.GetHerHis] Verteidigung, die du möglicherweise ausnutzen könntest.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.ILL;You are not in the best condition to fight, and [combatant_1.GetTitledFirstName] is seemingly heartened by your illness. You bravely assume the position to meet [combatant_1.GetHerHim] regardless, ready to strike at any lapse in [combatant_1.GetHerHis] defense.;;Du bist nicht in der besten Verfassung, um zu kämpfen, und [combatant_1.GetTitledFirstName] scheint durch deine Krankheit gestärkt zu sein. Du nimmst tapfer die Position ein, um [combatant_1.GetHerHim] trotzdem zu treffen, bereit, bei jeder Lücke in [combatant_1.GetHerHis] Verteidigung zuzuschlagen.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.ILLOPP;[combatant_1.GetTitledFirstName] is not in the best condition to fight, and so you take heart from [combatant_1.GetHerHis] illness. [combatant_1.GetSheHeCap] bravely assume the position to meet you regardless, and so you prepare to strike at any lapse in [combatant_1.GetHerHis] defense.;;[combatant_1.GetTitledFirstName] ist nicht in der besten Verfassung, um zu kämpfen, und so machst du dir Mut durch [combatant_1.GetHerHis] Krankheit. [combatant_1.GetSheHeCap] nimmt tapfer die Position ein, um dich trotzdem zu treffen, und so bereitest du dich darauf vor, bei jeder Lücke in [combatant_1.GetHerHis] Verteidigung zuzuschlagen.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.MAIMED;Your grievous injury is clearly hampering you as you assume the position to duel [combatant_1.GetTitledFirstName]. [combatant_1.GetSheHeCap] seems confident because of this, but you hold your ground regardless, ready to take advantage of any opening in [combatant_1.GetHerHis] defense that you could possibly exploit.;;Deine schwere Verletzung behindert dich eindeutig, während du dich zum Duell mit [combatant_1.GetTitledFirstName] aufstellst. [combatant_1.GetSheHeCap] scheint deshalb zuversichtlich zu sein, aber du bleibst trotzdem standhaft und bist bereit, jede Lücke in [combatant_1.GetHerHis] Verteidigung auszunutzen, die du möglicherweise ausnutzen könntest.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.MAIMEDOPP;[combatant_1.GetTitledFirstName]'s grievous injury is clearly hampering [combatant_1.GetHerHim] as you assume the position to duel [combatant_1.GetHerHim]. You gain confidence because of this, but [combatant_1.GetSheHe] is holding [combatant_1.GetHerHis] ground regardless, ready to take advantage of any opening in your defense that [combatant_1.GetSheHe] could possibly exploit.;;Die schwere Verletzung von [combatant_1.GetTitledFirstName] behindert [combatant_1.GetHerHim] eindeutig, als du dich zum Duell mit [combatant_1.GetHerHim] aufstellst. Du gewinnst dadurch an Selbstvertrauen, aber [combatant_1.GetHerHis] hält [combatant_1.GetHerHis] trotzdem in Schach, bereit, jede Lücke in deiner Verteidigung auszunutzen, die [combatant_1.GetHerHis] möglicherweise ausnutzen könnte.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.WOUNDED;[combatant_1.GetTitledFirstName] faces you, and [combatant_1.GetSheHe] realizes you are struggling with a wound. [combatant_1.GetSheHeCap] is looking at you searching for any sign of weakness, but you stand resolutely, ready to meet [combatant_1.GetHerHim].;;[combatant_1.GetTitledFirstName] steht Ihnen gegenüber, und [combatant_1.GetSheHe] erkennt, dass Sie mit einer Wunde zu kämpfen haben. [combatant_1.GetSheHeCap] sieht dich an und sucht nach einem Zeichen der Schwäche, aber du stehst entschlossen da, bereit, [combatant_1.GetHerHim] zu treffen.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.WOUNDEDOPP;As [combatant_1.GetTitledFirstName] faces you, you realize [combatant_1.GetSheHe] is struggling with a wound. You scan [combatant_1.GetHerHim] searching for any sign of weakness, but [combatant_1.GetSheHe] stand resolutely, ready to meet you.;;Als [combatant_1.GetTitledFirstName] Dir gegenübersteht, bemerkst Du, dass [combatant_1.GetSheHe] mit einer Wunde kämpft. Du musterst [combatant_1.GetHerHim] auf der Suche nach einem Anzeichen von Schwäche, aber [combatant_1.GetSheHe] steht entschlossen da, bereit, dir entgegenzutreten.;;;;;;;;;;;x
EVTDESC_DuelEngine_2.YOUNG;Your weapon feels heavy in your young hands, your armor cumbersome. Yet you stand ready to face [combatant_1.GetTitledFirstName] in combat, slowly circling [combatant_1.GetHerHim] as you search for opportunity to strike.;;Deine Waffe fühlt sich in deinen jungen Händen schwer an, deine Rüstung ist unhandlich. Dennoch bist du bereit, dich [combatant_1.GetTitledFirstName] im Kampf zu stellen, und umkreist langsam [combatant_1.GetHerHim], während du nach einer Gelegenheit zum Zuschlagen suchst.;;;;;;;;;;;x
