#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
khagan_overthrow_execution_warning_tooltip;You surrender and submit yourself to the mercy of [From.GetTitledName]. [From.GetSheHeCap] may or may not spare your life...\n;Vous abandonnez et vous vous soumettez au bon vouloir de [From.GetTitledName]. [From.GetSheHeCap] pourrait vous épargner...\n;Ihr ergebt Euch der Gnade von [From.GetTitledName]. [From.GetSheHeCap] wird entscheiden, ob Ihr verschont werdet...\n;;Te rindes y te sometes a la voluntad de [From.GetTitledName]. [From.GetSheHeCap] podría perdonarte la vida, o no...\n;;;;;;;;;x
RETRACT_VASSAL_INTERACTION_2F;Our §Y$GOVERNMENT$§! government allows us to retract vassals without objections from other vassals.;Notre gouvernement §Y$GOVERNMENT$§! nous permet de supprimer des vassaux sans que les autres vassaux ne s'y opposent.;Unsere Regierungsform §Y$GOVERNMENT$§! ermöglicht es uns, Vasallen zu entlassen, ohne dass die anderen Vasallen Einwände erheben.;;Nuestro gobierno §Y$GOVERNMENT$§! nos permite retirar vasallos sin objeciones de los demás vasallos.;;;;;;;;;x
REL_RETIRE_DESC;Rulers can order adult unlanded courtiers to take the vows;Les souverains peuvent ordonner aux courtisans adultes sans terre de prononcer les vœux;Herrscher können erwachsenen Höflingen ohne Landbesitz befehlen, ins Kloster zu gehen.;;Los soberanos pueden ordenar a los cortesanos adultos sin tierra que hagan los votos.;;;;;;;;;x
merchant_republic_government_desc;Playing as a Patrician within a Merchant Republic is not entirely dissimilar from playing a Feudal lord - you are still after more Holdings, and you need an heir of your family. However, leadership of the Republic changes between the five major Patrician families through special elections. Patricians can also build a network of Trade Posts, even in the counties of other powers...;Jouer un patricien au sein d'une république marchande est semblable à l'expérience qu'offre un seigneur féodal : vous cherchez toujours à posséder davantage de fiefs et vous devez avoir un héritier pour votre famille. Cependant, la gouvernance de votre république tourne entre les cinq familles patriciennes majeures par le biais d'élections spéciales. Les patriciens peuvent ainsi construire un réseau de comptoirs, même dans les comtés qui dépendent d'autres régimes...;Als Patrizier einer Kaufmannsrepublik zu spielen, ähnelt dem Spiel als Feudalfürst. Nach wie vor ist der Erwerb neuer Liegenschaften Euer Ziel und auch für einen Erben müsst Ihr sorgen. Allerdings gibt es innerhalb einer Republik spezielle Wahlen, durch die festgelegt wird, welche der fünf großen Patrizierfamilien die politische Führung der Republik übernimmt. Daneben können Patrizier ein Netzwerk von Handelsposten aufbauen, sogar auf dem Gebiet anderer Mächte...;;Encarnar a un patricio de una república mercante no es completamente diferente a encarnar a un señor feudal: sigues tratando de hacerte con más propiedades y necesitas un heredero en tu familia. No obstante, el liderazgo de la República cambia entre las cinco familias de patricios principales a través de unas elecciones especiales. Los patricios también pueden establecer una red de puestos comerciales, incluso en países de otras potencias...;;;;;;;;;x
GOV_CAN_BUILD_DESC;Can build $HOLDINGS_LIST$ Holdings;Peut construire propriétés de $HOLDINGS_LIST$;Kann die Liegenschaften $HOLDINGS_LIST$ errichten;;Se pueden construir posesiones de $HOLDINGS_LIST$;;;;;;;;;x
GOV_CANNOT_BUILD_DESC;Cannot build Holdings;Ne peut pas construire de propriétés;Kann keine Liegenschaften errichten;;No se pueden construir posesiones ;;;;;;;;;x
GOV_CAN_NOT_IMPRISON_DESC;Cannot imprison subjects without special reasons;Ne peut emprisonner ses sujets sans raison particulière;Kann Untertanen nicht ohne besonderen Grund einkerkern;;No se puede encarcelar a súbditos sin razones especiales;;;;;;;;;x
pagan_group_FEATURES;§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Women may hold Spymaster positions;§Y*§! Inférieur(e) en conversion et vulnérable aux missionnaires religieux\n§Y*§! Les souverains ne peuvent pas déclarer de guerres saintes\n§Y*§! Les femmes peuvent détenir un poste de maître-espion;§Y*§! Schwache Konvertierung und anfällig für nichtheidnische Missionare\n§Y*§! Herrscher können keine Heiligen Kriege erklären\n§Y*§! Frauen können das Amt des Meisterspions erhalten;;§Y*§! Inferior en la conversación y vulnerable a los misioneros no paganos\n§Y*§! Los soberanos no pueden declarar Guerras Santas\n§Y*§! Las mujeres pueden ocupar puestos de maestro espía;;;;;;;;;x
GOV_ALLOW_REVOKATION_DESC;Vassal titles be revoked without needing any special laws;Un titre de vassal peut être révoqué sans loi particulière;Vasallentitel können aberkannt werden, ohne dass besondere Gesetze nötig wären;;Los títulos de vasallo se pueden revocar sin necesidad de leyes especiales.;;;;;;;;;x
GOV_CAN_NOT_REVOKE_DESC;Cannot revoke titles without special reasons;Ne peut révoquer un titre sans raison particulière;Titel können nicht ohne besonderen Grund aberkannt werden;;No se puede revocar títulos sin razones especiales.;;;;;;;;;x
